 $DATA  
                                                                                
C1       0
FE         26.0      0.0000000000      0.0000000000      0.0000000000
   S      13
 2  6 0.00000000E+00-2.78458707E-02 0.00000000E+00 0.00000000E+00 5.31654558E-03
 2  7 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2  8 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2  9 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 10 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 11 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 12 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 13 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 14 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 15 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00-2.48619439E-05
 2 16 0.00000000E+00 1.58982691E-06 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 17 0.00000000E+00 3.17659711E-05 0.00000000E+00 0.00000000E+00 5.05404208E-05
 2 18 0.00000000E+00-1.13184719E-04 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 19 0.00000000E+00 4.53776292E-05 0.00000000E+00 0.00000000E+00-3.52177266E-04
 2 20 0.00000000E+00-1.03839854E-03 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 21 0.00000000E+00 1.51089393E-03 0.00000000E+00 0.00000000E+00-1.55758351E-03
 2 22 0.00000000E+00-2.62645831E-04 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 23 0.00000000E+00 2.35236340E-03 0.00000000E+00 0.00000000E+00 2.27674250E-04
 2 24 0.00000000E+00-4.96017458E-04 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 25 0.00000000E+00 1.90560399E-04 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 26 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 27 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 28 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 29 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 30 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 31 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 32 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 33 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 34 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 35 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 36 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 2 37 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3  1 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3  2 0.00000000E+00 0.00000000E+00 1.00182239E+00 0.00000000E+00 0.00000000E+00
 3  3 3.23339666E-02 0.00000000E+00 0.00000000E+00 1.10619208E-02 0.00000000E+00
 3  4 0.00000000E+00 5.02849415E-03 0.00000000E+00 0.00000000E+00-4.41095770E-03
 3  5 0.00000000E+00 0.00000000E+00-8.07466425E-03 0.00000000E+00 0.00000000E+00
 3  6-2.78458663E-02 0.00000000E+00 0.00000000E+00 5.31654454E-03 0.00000000E+00
 3  7 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3  8 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3  9 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 10 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 11 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 12 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 13 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 14 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 15 0.00000000E+00 0.00000000E+00 0.00000000E+00-2.48619495E-05 0.00000000E+00
 3 16 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.58983076E-06 0.00000000E+00
 3 17 3.17659748E-05 0.00000000E+00 0.00000000E+00 5.05404116E-05 0.00000000E+00
 3 18 0.00000000E+00 0.00000000E+00 0.00000000E+00-1.13184703E-04 0.00000000E+00
 3 19 4.53776251E-05 0.00000000E+00 0.00000000E+00-3.52177574E-04 0.00000000E+00
 3 20 0.00000000E+00 0.00000000E+00 0.00000000E+00-1.03839818E-03 0.00000000E+00
 3 21 1.51089398E-03 0.00000000E+00 0.00000000E+00-1.55758403E-03 0.00000000E+00
 3 22 0.00000000E+00 0.00000000E+00 0.00000000E+00-2.62645330E-04 0.00000000E+00
 3 23 2.35236359E-03 0.00000000E+00 0.00000000E+00 2.27674211E-04 0.00000000E+00
 3 24 0.00000000E+00 0.00000000E+00 0.00000000E+00-4.96017383E-04 0.00000000E+00
 3 25 1.90560377E-04 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 26 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 27 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 28 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 29 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 30 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 31 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 32 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 33 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 34 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 35 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 36 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 3 37 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4  1 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4  2 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.00183724E+00
 4  3 0.00000000E+00 0.00000000E+00 3.02185696E-02 0.00000000E+00 0.00000000E+00
 4  4 9.05349987E-03 0.00000000E+00 0.00000000E+00 5.64132364E-03 0.00000000E+00
 4  5 0.00000000E+00-4.00867569E-03 0.00000000E+00 0.00000000E+00-8.51088204E-03
 4  6 0.00000000E+00 0.00000000E+00-2.80214438E-02 0.00000000E+00 0.00000000E+00
 4  7 5.48563432E-03 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4  8 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4  9 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 10 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 11 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 12 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 13 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 14 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 15 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 16 4.06173095E-05 0.00000000E+00-2.72469234E-05 0.00000000E+00-2.72469157E-05
 4 17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 18 3.63149265E-05 0.00000000E+00-2.43608017E-05 0.00000000E+00-2.43607848E-05
 4 19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 20 1.75978737E-03 0.00000000E+00-1.18050141E-03 0.00000000E+00-1.18050110E-03
 4 21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 22 2.46133878E-03 0.00000000E+00-1.65111641E-03 0.00000000E+00-1.65111609E-03
 4 23 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 24 3.01676206E-04 0.00000000E+00-2.02370598E-04 0.00000000E+00-2.02370504E-04
 4 25 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 26 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 27 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 28 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 29 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 30 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 31 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 32 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 33 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 34 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 35 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 36 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4 37 0.00000000E+00 0.00000000E+00 0.00000000E+00
 5  1-4.49316290E-03 9.82757044E-01 8.93747832E-02-4.89052157E-03-4.39461360E-03
 5  2 7.26472282E-03 3.75614667E-03-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5  3-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5  4-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5  5-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5  6-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5  7-0.00000000E+00 3.42172932E-02 3.42172631E-02-6.84345563E-02-0.00000000E+00
 5  8-0.00000000E+00-0.00000000E+00-9.47380623E-03-9.47380588E-03 1.89476121E-02
 5  9-0.00000000E+00-0.00000000E+00-0.00000000E+00-2.88424385E-03-2.88424638E-03
 5 10 5.76849023E-03-0.00000000E+00-0.00000000E+00-0.00000000E+00-1.33388354E-03
 5 11-1.33388465E-03 2.66776819E-03-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 12 4.67104749E-04 4.67105284E-04-9.34210033E-04-0.00000000E+00-0.00000000E+00
 5 13-0.00000000E+00 2.51380543E-03 2.51381051E-03-5.02761594E-03-0.00000000E+00
 5 14-0.00000000E+00-0.00000000E+00-3.02086841E-04-3.02087234E-04 6.04174075E-04
 5 15-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 16-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 17-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 18-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 19-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 20-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 21-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 22-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 23-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 24-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 25-0.00000000E+00-0.00000000E+00-0.00000000E+00 8.56707523E-04 8.56707421E-04
 5 26 6.00821210E-05-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 27-0.00000000E+00-0.00000000E+00-1.45213886E-03-5.27708214E-05-5.27706419E-05
 5 28-0.00000000E+00-0.00000000E+00-0.00000000E+00 1.17246555E-03 1.17246548E-03
 5 29-1.68540372E-05-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 30-0.00000000E+00-0.00000000E+00-2.07437959E-03 1.48030047E-05 1.48031363E-05
 5 31-0.00000000E+00-0.00000000E+00-0.00000000E+00-1.47082035E-04-1.47081993E-04
 5 32-1.25396343E-04-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 33-0.00000000E+00-0.00000000E+00 1.48230356E-04 1.10136907E-04 1.10136833E-04
 5 34-0.00000000E+00-0.00000000E+00-0.00000000E+00-1.90164306E-05-1.90164199E-05
 5 35-4.64109908E-05-0.00000000E+00-0.00000000E+00-0.00000000E+00-0.00000000E+00
 5 36-0.00000000E+00-0.00000000E+00-7.35860493E-06 4.07632498E-05 4.07632309E-05
 5 37-0.00000000E+00-0.00000000E+00-0.00000000E+00
 6  1 2.68541793E-11-2.06103872E-08-1.92247859E-09 8.87420722E-11 1.21238971E-10
 6  2 5.04934144E-10-2.89973090E-10 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6  3 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6  4 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6  5 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6  6 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6  7 0.00000000E+00 8.72707730E-01-8.72707668E-01-6.19120804E-08 0.00000000E+00
 6  8 0.00000000E+00 0.00000000E+00-3.32727282E-02 3.32727386E-02-1.04745518E-08
 6  9 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.50219973E-02-1.50219856E-02
 6 10-1.17600723E-08 0.00000000E+00 0.00000000E+00 0.00000000E+00-4.18482861E-03
 6 11 4.18483410E-03-5.49379127E-09 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6 12-1.91174473E-03 1.91174234E-03 2.38387280E-09 0.00000000E+00 0.00000000E+00
 6 13 0.00000000E+00-2.30196406E-02 2.30196194E-02 2.12559848E-08 0.00000000E+00
 6 14 0.00000000E+00 0.00000000E+00 2.96809756E-03-2.96809582E-03-1.74211442E-09
 6 15 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6 16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6 17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6 18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6 19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
